listing_id,year,make,model,variant,displacement,transmission,color,mileage,price,city,last_updated
10442582,2013,Lamborghini,Aventador,LP700-4,6500,Automatic,Orange,17500,6975000000,Pluit,2022-10-14
10447433,2018,BMW,320i,Luxury,2000,Automatic,Silver,12500,615000000,Sunter,2022-10-14
10507311,2018,Toyota,Sienta,V,1500,Automatic,Orange,22500,189000000,Mangga Dua,2022-10-14
10511557,2019,Honda,BR-V,E,1500,Automatic,Silver,32500,213000000,Cijantung,2022-10-14
10511269,2017,Suzuki,Ignis,GX,1200,Manual,Hitam,67500,129000000,Tambun,2022-10-14
10511090,2018,Toyota,Fortuner,TRD,2400,Automatic,Hitam,72500,405000000,Grand Wisata,2022-10-14
10407929,2017,Suzuki,Ertiga,GX,1400,Automatic,Abu-abu,27500,164000000,Harapan Baru,2022-10-14
10511253,2020,Daihatsu,Terios,X,1500,Manual,Silver,12500,213000000,Universitas Indonesia,2022-10-14
10511292,2018,Suzuki,Ertiga,GX,1400,Automatic,Merah,57500,186000000,Bekasi,2022-10-14
10511287,2016,Honda,Brio,Satya E,1200,Manual,Abu-abu,12500,121000000,Puri Indah,2022-10-14
10391331,2012,Daihatsu,Xenia,X,1300,Manual,Silver,123000,95000000,Kelapa Dua,2022-10-14
10498018,2008,Daihatsu,Gran Max,,1500,Automatic,Putih,201000,85000000,Kelapa Dua,2022-10-14
10043380,2012,Honda,CR-V,2.4 i-VTEC,2400,Automatic,Putih,106000,190000000,Kelapa Dua,2022-10-14
10274401,2015,Honda,HR-V,E,1500,Automatic,Silver,72850,200000000,Kelapa Dua,2022-10-14
10342767,2011,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Hitam,197000,225000000,Kelapa Dua,2022-10-14
10511315,2019,Nissan,Serena,Highway Star,2000,Automatic,Hitam,47500,381000000,Pondok Indah,2022-10-14
10511329,2016,Nissan,X-Trail,Extremer,2500,Automatic,Putih,77500,246000000,Pisangan Lama,2022-10-14
10508197,2018,Mitsubishi,Pajero Sport,Dakar Rockford Fosgate,2500,Automatic,Hitam,57500,445500000,Kelapa Gading,2022-10-14
10511323,2018,Honda,CR-V,VTEC,1500,Automatic,Putih,52500,374400000,Bekasi,2022-10-14
10151597,2017,Toyota,Calya,G,1200,Automatic,Hitam,62300,113000000,Kelapa Dua,2022-10-14
10511343,2013,Nissan,March,1.5L,1500,Manual,Silver,67500,98000000,Depok,2022-10-14
10383765,2017,Mitsubishi,Outlander Sport,PX,2000,Automatic,Putih,37500,249000000,Cempaka Putih,2022-10-14
10063749,2012,Alphard,Alphard,G G,2400,Automatic,Hitam,14000,435000000,Kemayoran,2022-10-14
10511354,2019,Honda,Brio,RS,1200,Automatic,Kuning,7500,188000000,Bekasi,2022-10-14
10511348,2017,Toyota,Sienta,Q,1500,Automatic,Coklat,77500,185000000,Cilandak,2022-10-14
10511385,2018,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Abu-abu,52500,423000000,Cililitan,2022-10-14
10511371,2020,Toyota,Kijang Innova,V,2000,Manual,Putih,22500,327000000,Margonda,2022-10-14
10102900,2015,Toyota,Kijang Innova,V,2000,Automatic,Silver,80000,207000000,Tambora,2022-10-14
10511378,2017,Nissan,Grand Livina,X-Gear,1500,Automatic,Hitam,57500,148000000,Depok,2022-10-14
10384023,2018,Honda,HR-V,Prestige,1800,Automatic,Hitam,37500,315000000,Cempaka Putih,2022-10-14
10122691,2017,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Abu-abu,37000,399000000,Mangga Dua,2022-10-14
10053832,2016,Honda,HR-V,S,1500,Automatic,Abu-abu,97500,211000000,Lebak Bulus,2022-10-18
10511246,2018,Suzuki,Ignis,GX,1200,Automatic,Merah,67500,145000000,Duren Sawit,2022-10-14
10383688,2017,Mercedes-Benz,C250,AMG,2000,Automatic,Hitam,32500,647000000,Cempaka Putih,2022-10-14
10511069,2022,Hyundai,Palisade,Signature,2200,Automatic,Hitam,7500,865000000,Pantai Indah Kapuk,2022-10-14
8907561,2019,Porsche,911,Carrera S,3000,Automatic,Biru,2000,4400000000,Mekarsari,2022-10-14
10511072,2019,Honda,Jazz,RS,1500,Automatic,Abu-abu,22500,268000000,Cassablanca,2022-10-14
10511417,2019,Toyota,Calya,G,1200,Automatic,Hitam,32500,137000000,Bekasi Jaya,2022-10-14
10511071,2017,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,67500,391000000,Margonda,2022-10-14
10508852,2019,Mitsubishi,Xpander,EXCEED,1500,Automatic,Silver,22500,216800000,Karawaci,2022-10-14
9374521,2014,Mercedes-Benz,C250,Avantgarde AMG,1800,Automatic,Putih,10000,440000000,Sudirman,2022-10-14
10509324,2019,Honda,BR-V,E,1500,Automatic,Merah,52500,216800000,Karawaci,2022-10-14
10320962,2010,Toyota,Camry,Q,3500,Automatic,Hitam,77000,195000000,Bintaro,2022-10-14
10251477,2019,Mercedes-Benz,E300,AMG Line,2000,Automatic,Hitam,3000,1625000000,CBD,2022-10-14
10511086,2017,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,62500,412000000,CBD,2022-10-14
10511092,2016,Toyota,Agya,TRD Sportivo,1000,Automatic,Silver,62500,110000000,Bekasi,2022-10-14
10511104,2022,Mitsubishi,Xpander,ULTIMATE,1500,Automatic,Putih,444,283000000,Kelapa Gading,2022-10-14
10511084,2022,Hyundai,Palisade,Signature,2200,Automatic,Hitam,7500,865000000,Menteng,2022-10-14
10169088,2014,Porsche,Cayman,,2800,Automatic,Kuning,8000,1475000000,Harapan Indah,2022-10-14
10511074,2017,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,62500,412000000,Bintaro,2022-10-14
10510523,2018,Honda,Jazz,RS,1500,Automatic,Silver,47500,248250000,Kelapa Gading,2022-10-15
10511105,2018,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Abu-abu,47500,425000000,Depok II,2022-10-14
10511116,2022,Hyundai,Palisade,Signature,2200,Automatic,Hitam,7500,865000000,Jati Cempaka,2022-10-14
10511103,2022,Hyundai,Palisade,Signature,2200,Automatic,Hitam,7500,865000000,Green Ville,2022-10-14
10490953,2019,Honda,Brio,Satya E,1200,Automatic,Merah,42500,17100000,Cassablanca,2022-10-14
10444733,2017,Honda,Jazz,RS,1500,Automatic,Abu-abu,82500,211000000,Buncit,2022-10-14
10511040,2017,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,62500,412000000,Buncit,2022-10-14
10511126,2014,Toyota,Agya,G,1000,Manual,Hitam,27500,94000000,Bekasi,2022-10-14
10449148,2019,Mitsubishi,Xpander,CROSS,1500,Automatic,Hitam,22500,253000000,Cinangka,2022-10-14
10510866,2017,Toyota,Agya,G,1200,Manual,Merah,12500,119000000,Cibubur,2022-10-14
9501796,2019,Honda,HR-V,E Special Edition,1500,Automatic,Hitam,62500,291000000,Pademangan,2022-10-18
10444549,2018,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Abu-abu,77500,448000000,Cilandak,2022-10-14
10510870,2019,Toyota,Kijang Innova,V,2000,Automatic,Hitam,37500,336000000,Cikarang Selatan,2022-10-14
10510872,2014,Honda,Mobilio,E,1500,Automatic,Putih,72500,139000000,Bekasi,2022-10-14
10510904,2013,Daihatsu,Xenia,X,1300,Manual,Hitam,52500,98000000,Kemayoran,2022-10-14
10510885,2017,Toyota,Sienta,G,1500,Manual,Silver,62500,175000000,Bintaro,2022-10-14
10510907,2017,Honda,Mobilio,RS,1500,Automatic,Silver,82500,175000000,Bekasi,2022-10-14
10510910,2014,Toyota,Rush,TRD Sportivo,1500,Automatic,Putih,22500,162000000,Cibitung,2022-10-14
10510903,2016,Toyota,Kijang Innova,V,2000,Manual,Putih,22895,282000000,Kelapa Gading,2022-10-14
10510916,2017,BMW,730Li,,2000,Automatic,Hitam,7500,995000000,Kelapa Gading,2022-10-15
10510921,2015,Mazda,2,R,1500,Automatic,Putih,87500,177000000,Serpong,2022-10-14
10509544,2016,Toyota,Fortuner,VRZ,2400,Automatic,Silver,57500,384900000,Karawaci,2022-10-14
10510929,2014,Toyota,Etios Valco,E,1200,Manual,Putih,72500,79000000,Tangerang,2022-10-14
10510930,2018,Toyota,Rush,G,1500,Manual,Putih,47500,209000000,Bogor,2022-10-14
10509483,2019,Honda,HR-V,E Special Edition,1500,Automatic,Putih,62500,291600000,Karawaci,2022-10-14
10510927,2019,Mitsubishi,Pajero Sport,Dakar Ultimate,2500,Automatic,Putih,57500,465000000,Kelapa Gading Pegangsaan Dua,2022-10-14
10510936,2015,Daihatsu,Xenia,X X,1400,Manual,Hitam,182500,110000000,Kemayoran,2022-10-15
10509021,2016,Nissan,X-Trail,,2500,Automatic,Putih,77500,246000000,Karawaci,2022-10-14
10510953,2021,Mazda,3,SKYACTIV-G,2000,Automatic,Abu-abu,7500,505000000,Batu Ceper,2022-10-14
10510955,2014,Suzuki,Karimun Wagon R,GA Wagon R Wagon R,1000,Manual,Abu-abu,87500,75000000,Kranji,2022-10-14
9455228,2018,Mercedes-Benz,E250,Avantgarde,2000,Automatic,Hitam,8000,815000000,Kelapa Gading,2022-10-14
10429485,2018,Mercedes-Benz,E300,AMG Line,2000,Automatic,Hitam,2800,955000000,Cipayung,2022-10-14
10510962,2014,Volkswagen,Golf,TSI,1200,Automatic,Silver,57500,251000000,Mutiara Taman Palem,2022-10-14
10510974,2017,Toyota,Kijang Innova,V,2000,Automatic,Silver,92500,275000000,Cijantung,2022-10-14
10265915,2022,Toyota,Fortuner,GR Sport,2800,Automatic,Hitam,8000,580000000,Green Ville,2022-10-14
10510949,2018,Toyota,Fortuner,TRD,2400,Automatic,Hitam,77500,405000000,Kebon Kacang,2022-10-14
10510689,2021,Toyota,Raize,GR Sport,1000,Automatic,Abu-abu,7500,241000000,Bekasi,2022-10-14
10510697,2017,Trax,Trax,LTZ,1400,Automatic,Hitam,140000,189000000,Lippo Karawaci,2022-10-14
10510024,2017,Toyota,Alphard,G,2500,Automatic,Hitam,72500,875000000,Kemayoran,2022-10-14
10510700,2019,Suzuki,Ertiga,Sport,1500,Automatic,Putih,55451,217800000,Green garden,2022-10-14
10510705,2018,Toyota,Agya,G,1200,Manual,Putih,47500,120000000,Buaran,2022-10-14
10510710,2013,nego,Freed,S,1500,Automatic,Hitam,105000,150000000,Banjar Wijaya,2022-10-14
10510702,2019,Suzuki,Baleno,,1400,Automatic,Hitam,17500,201000000,Kebon Jeruk,2022-10-14
10510716,2018,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Silver,77500,426000000,Bekasi Barat,2022-10-14
10510722,2019,Toyota,Kijang Innova,G,2400,Automatic,Putih,67500,320000000,Cakung,2022-10-14
10510723,2019,Suzuki,Baleno,,1400,Automatic,Hitam,17500,201000000,Ciledug,2022-10-14
10510732,2017,Calya,Calya,G,1200,Automatic,Hitam,86000,109000000,Karawaci,2022-10-14
10510714,2019,Honda,Mobilio,RS,1500,Automatic,Hitam,32500,193000000,Cisauk,2022-10-14
10510729,2015,Mazda,2,GT,1500,Automatic,Silver,72500,192000000,Cinere,2022-10-14
10510736,2018,Nissan,Serena,Highway Star,2000,Automatic,Abu-abu,77500,263500000,Semper,2022-10-14
10510738,2018,Mazda,2,R,1500,Automatic,Putih,40101,234300000,Mangga Dua,2022-10-15
10510513,2021,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Silver,12500,584000000,Karawaci,2022-10-14
10307677,2014,Toyota,Rush,TRD Sportivo,1500,Automatic,Putih,22500,162000000,Cipinang,2022-10-14
10509935,2018,Honda,HR-V,E Special Edition,1500,Automatic,Abu-abu,67500,278000000,Karawaci,2022-10-14
10510453,2014,Honda,Mobilio,E,1500,Automatic,Abu-abu,67500,142000000,Karawaci,2022-10-14
10510222,2018,Toyota,Sienta,G,1500,Automatic,Coklat,22500,177000000,Karawaci,2022-10-14
10510765,2021,Toyota,Raize,GR Sport,1000,Automatic,Merah,2500,230000000,Bekasi Barat,2022-10-14
10510761,2020,KIA,Seltos,EX+,1400,Automatic,Orange,17500,329000000,Citra Garden 5,2022-10-14
10510777,2019,Honda,Brio,RS,1200,Automatic,Kuning,12500,198000000,Meruya,2022-10-14
10510763,2019,Honda,Brio,RS,1200,Automatic,Kuning,12500,198000000,BSD,2022-10-14
10510779,2017,Suzuki,Ignis,GX,1200,Automatic,Abu-abu,42500,139000000,Ancol,2022-10-14
10510690,2019,Toyota,Agya,TRD,1200,Automatic,Hitam,52500,131000000,Pekayon Jaya,2022-10-14
10510788,2019,Honda,Brio,RS,1200,Automatic,Kuning,12500,198000000,Ciputat,2022-10-14
10510422,2016,Suzuki,SX4 S-Cross,,1500,Automatic,Putih,112500,163250000,Pluit,2022-10-14
10510423,2018,Toyota,Fortuner,TRD,2400,Automatic,Coklat,65000,425000000,Kayu Putih,2022-10-14
7707820,1997,BMW,323i,E36 2.5 Manual,2500,Manual,Silver,187500,95000000,Tanah Kusir,2022-10-14
9795439,2002,BMW,M3,,3300,Automatic,Putih,77500,1200000000,Kebayoran Lama,2022-10-14
10510441,2019,Suzuki,Ertiga,GL,1500,Automatic,Coklat,48378,216800000,Menteng,2022-10-14
10510456,2017,Honda,Brio,Satya E,1200,Manual,Abu-abu,47500,129000000,Duri Pulo,2022-10-14
10510437,2018,Honda,Jazz,RS,1500,Automatic,Hitam,67500,243000000,Cengkareng,2022-10-14
10510431,2021,Mitsubishi,Xpander,CROSS,1500,Automatic,Putih,12500,275100000,Pluit,2022-10-14
10510464,2012,Camry,Camry,V,2500,Automatic,Putih,120000,190000000,Lippo Karawaci,2022-10-14
10510454,2010,Hyundai,i10,GL,1100,Manual,Hitam,133513,79600000,Mangga Dua,2022-10-15
10510466,2018,Mitsubishi,Pajero Sport,Dakar,2500,Automatic,Hitam,52500,462600000,Kebayoran Baru,2022-10-14
10510485,2019,Honda,Jazz,RS,1500,Automatic,Abu-abu,22500,268000000,Pasar Rebo,2022-10-14
10510486,2019,Mazda,2,GT,1500,Automatic,Abu-abu,32500,253000000,Pondok Kopi,2022-10-14
10509189,2021,Toyota,Kijang Innova,G,2000,Manual,Putih,7500,298000000,Kedoya,2022-10-14
10510504,2021,Mitsubishi,Xpander,CROSS,1500,Manual,Hitam,2500,263500000,Pluit,2022-10-14
10510501,2021,Suzuki,Carry,FD,1500,Manual,Hitam,7500,117000000,Duri Intan,2022-10-14
10510387,2019,Toyota,Avanza,Veloz,1500,Manual,Silver,37500,190000000,Jati Rahayu,2022-10-14
10510535,2017,Honda,Brio,Satya E,1200,Manual,Abu-abu,47500,129000000,Batu Tulis,2022-10-14
10510551,2018,Mitsubishi,Xpander,EXCEED,1500,Manual,Hitam,22500,191000000,Mangga Dua,2022-10-14
10510525,2015,Toyota,Rush,TRD Sportivo,1500,Automatic,Hitam,27500,164000000,Johar Baru,2022-10-14
10510536,2012,Daihatsu,Terios,TS,1500,Manual,Hitam,62500,136000000,Hayam Wuruk,2022-10-14
10510558,2009,Mitsubishi,Pajero Sport,Exceed,2500,Automatic,Putih,103000,203000000,Pademangan,2022-10-14
10510562,2012,Pajero,Pajero Sport,Dakar,2500,Automatic,Hitam,187000,275000000,Lippo Karawaci,2022-10-14
10510549,2021,Daihatsu,Sirion,,1400,Automatic,Biru,7500,189000000,Pos Pengumben,2022-10-14
10510403,2009,Honda,Freed,1.5,1500,Automatic,Putih,137500,109000000,Duren Sawit,2022-10-14
10510555,2009,Mitsubishi,Pajero Sport,Exceed,2500,Automatic,Putih,103000,203000000,Cengkareng,2022-10-14
10510565,2019,Suzuki,Ertiga,Sport,1500,Automatic,Hitam,34230,216800000,Kalimalang,2022-10-14
9673263,2021,Honda,HR-V,E,1500,Automatic,Hitam,27500,331000000,Duren Tiga,2022-10-18
10509947,2016,Honda,BR-V,E Prestige,1500,Automatic,Hitam,72500,170000000,Bogor,2022-10-14
10509962,2019,Honda,Brio,Satya S,1200,Manual,Putih,28887,134250000,Mangga Dua,2022-10-15
10510395,2017,Honda,Jazz,RS,1500,Automatic,Abu-abu,47500,212700000,Kalideres,2022-10-14
10509978,2019,Honda,BR-V,E,1500,Automatic,Silver,37500,211000000,Cikokol,2022-10-14
10509957,2019,Mitsubishi,Xpander,ULTIMATE,1500,Automatic,Putih,22500,239000000,Bekasi Jaya,2022-10-14
10509990,2019,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Hitam,52500,433000000,Bogor,2022-10-14
10509976,2017,H-1,H-1,XG,2500,Automatic,Abu-abu,62000,356000000,Pamulang,2022-10-14
10510008,2014,Toyota,Fortuner,G TRD,2500,Automatic,Hitam,82500,302300000,Sunter,2022-10-14
10509998,2019,Honda,Brio,Satya E,1200,Manual,Putih,37500,138000000,Cut Mutia,2022-10-14
10510009,2020,Suzuki,XL7,ALPHA,1500,Automatic,Coklat,37500,239200000,Batu Ceper Daan Mogot,2022-10-14
10510031,2021,Mitsubishi,Xpander,ULTIMATE,1500,Automatic,Hitam,7597,263000000,Pusat Kota Tangerang,2022-10-14
10510045,2016,Honda,BR-V,E,1500,Automatic,Abu-abu,92500,187000000,Bogor,2022-10-14
10510025,2019,Brio,Brio,Satya E,1200,Automatic,Hitam,36000,155000000,Pamulang,2022-10-14
10510077,2021,Mazda,CX-5,GT,2500,Automatic,Coklat,7500,498000000,Bekasi Selatan,2022-10-14
10510054,2019,Toyota,Avanza,Veloz,1500,Automatic,Putih,37500,190000000,Kelapa Gading,2022-10-14
10510059,2019,Fortuner,Fortuner,VRZ,2400,Automatic,Hitam,45000,475000000,Pamulang,2022-10-14
9305236,2016,Honda,CR-V,,2400,Automatic,Silver,97500,277000000,Pancoran,2022-10-18
10510136,2017,Mazda,CX-3,Touring,2000,Automatic,Putih,37500,294000000,Bekasi Timur,2022-10-14
10510135,2019,Honda,Mobilio,E,1500,Automatic,Putih,17500,191000000,Cipondoh,2022-10-14
10510142,2014,Pajero,Pajero Sport,Dakar,2500,Automatic,Putih,137000,310000000,Pamulang,2022-10-14
10510170,2022,Honda,HR-V,SE,1500,Automatic,Hitam,17500,307200000,Kelapa Gading Barat,2022-10-14
10510093,2017,Brio,Brio,Satya E,1200,Automatic,Putih,51000,132000000,Pamulang,2022-10-14
10510164,2012,Fortuner,Fortuner,G Luxury,2700,Automatic,Hitam,156000,215000000,Pamulang,2022-10-14
10509616,2017,Honda,HR-V,E,1500,Automatic,Abu-abu,97500,242000000,Bogor,2022-10-14
10509641,2018,Toyota,Agya,G,1200,Automatic,Hitam,27500,126250000,Pluit,2022-10-14
10509623,2020,Mitsubishi,Xpander,Black Edition,1500,Automatic,Hitam,42500,239200000,Semper,2022-10-14
10509619,2021,Toyota,Raize,G,1000,Automatic,Kuning,7500,212000000,Pegadungan,2022-10-14
10509644,2019,Toyota,Yaris,TRD Sportivo,1500,Automatic,Merah,32500,228000000,Ciangsana,2022-10-14
10509643,2015,Honda,HR-V,Prestige,1800,Automatic,Abu-abu,82500,251000000,Bogor,2022-10-14
10509636,2017,Honda,HR-V,Prestige,1800,Automatic,Putih,42500,278000000,Bekasi Selatan,2022-10-14
10509653,2019,Toyota,Avanza,Veloz,1500,Automatic,Silver,32500,212000000,Cengkareng,2022-10-14
10509659,2017,HR-V,HR-V,Prestige Mugen,1800,Automatic,Putih,51000,290000000,Gading Serpong,2022-10-14
9144634,2016,Brio,Brio,Satya E,1200,Manual,Merah,57000,108000000,Cikarang,2022-10-14
10509674,2013,Honda,Freed,S,1500,Automatic,Silver,97500,152900000,Bogor,2022-10-14
10509668,2019,Honda,Mobilio,E,1500,Automatic,Putih,47500,183000000,Kota Delta Mas,2022-10-14
10509686,2015,Jazz,Jazz,RS,1500,Automatic,Silver,56000,190000000,Gading Serpong,2022-10-14
10463939,2016,Suzuki,Ertiga,Dreza,1400,Manual,Ungu,107500,154000000,Buaran,2022-10-14
10509685,2015,Honda,Mobilio,RS,1500,Automatic,Abu-abu,53666,161250000,Mangga Dua,2022-10-14
10500275,2010,Mercedes-Benz,GL500,,5500,Automatic,Hitam,72500,399000000,Kebon Jeruk,2022-10-14
10509077,2019,Mitsubishi,Xpander,EXCEED,1500,Automatic,Silver,22500,216800000,Cengkareng,2022-10-14
10509078,2020,Mitsubishi,Xpander,Black Edition,1500,Automatic,Hitam,42500,239200000,Pluit,2022-10-14
10509082,2012,Toyota,Land Cruiser,Full Spec E,4500,Automatic,Hitam,47500,1375000000,Mangga Dua,2022-10-14
10509104,2014,Harrier,Harrier,,2000,Automatic,Hitam,72000,409000000,Mangga Dua,2022-10-14
10509079,2014,Nissan,X-Trail,,2000,Automatic,Orange,77500,170000000,Kelapa Gading,2022-10-14
10446629,2018,Mitsubishi,Xpander,SPORT,1500,Automatic,Abu-abu,97500,212000000,Kelapa Gading,2022-10-14
10405668,2017,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Hitam,92500,394000000,Pondok Labu,2022-10-14
10490709,2022,Toyota,Kijang Innova,V,2400,Automatic,Abu-abu,12500,429000000,Kebayoran Lama,2022-10-14
10490894,2017,Daihatsu,Xenia,R SPORTY,1400,Automatic,Silver,42500,152000000,Jembatan Tiga,2022-10-14
10509094,2020,Toyota,Kijang Innova,V,2000,Automatic,Hitam,47500,348250000,Mangga Dua,2022-10-14
10471648,2008,Hummer,H3,,3700,Automatic,Hitam,50000,985000000,Setiabudi,2022-10-14
10509113,2021,Toyota,Kijang Innova,G,2000,Manual,Putih,7500,298000000,Ciledug,2022-10-14
10509219,2019,Toyota,Yaris,TRD Sportivo,1500,Automatic,Hitam,47500,237250000,Mangga Dua,2022-10-14
10100334,2014,Toyota,Kijang Innova,G,2500,Automatic,Putih,92500,225000000,Tangerang,2022-10-14
10509229,2018,Daihatsu,Terios,R,1500,Automatic,Putih,92500,194000000,Kapuk,2022-10-14
10509230,2018,Honda,Jazz,RS,1500,Automatic,Kuning,49278,242250000,Mangga Dua,2022-10-14
10509252,2016,Nissan,X-Trail,,2500,Automatic,Putih,79029,246000000,Kota,2022-10-14
10509284,2016,Lexus,GS200t,Luxury,2000,Automatic,Putih,47500,735000000,Mangga Dua,2022-10-14
10509231,2016,Toyota,Kijang Innova,V,2000,Automatic,Putih,42500,263000000,Tanjung Priok,2022-10-14
10410822,2017,Toyota,Agya,G,1000,Manual,Merah,12500,117000000,Jatiwaringin,2022-10-14
10506715,2015,Honda,CR-V,Prestige,2400,Automatic,Silver,87500,257000000,Joglo,2022-10-14
10509302,2019,Honda,Jazz,RS,1500,Automatic,Putih,76614,260250000,Mangga Dua,2022-10-14
10509294,2016,Nissan,X-Trail,,2500,Automatic,Putih,77500,246000000,Cengkareng,2022-10-14
10509313,2019,MOBILIO,Mobilio,RS,1500,Manual,Putih,66985,185000000,Medan Satria,2022-10-14
10508859,2016,CX-5,CX-5,Grand Touring,2500,Automatic,Hitam,103000,280000000,Pamulang,2022-10-14
10509329,2017,Suzuki,Ignis,GX,1200,Automatic,Abu-abu,42500,105000000,Pulo Gadung,2022-10-14
10196621,2015,Grand,Avanza,Veloz,1500,Automatic,Merah,75168,145000000,Kalideres,2022-10-14
10507988,2018,Honda,CR-V,Prestige Prestige VTEC,1500,Automatic,Putih,57500,415000000,Fatmawati,2022-10-14
10509388,2018,Suzuki,Ertiga,GL,1400,Manual,Silver,47500,157000000,Gunung Putri,2022-10-14
10508359,2012,Toyota,Alphard,G G,2400,Automatic,Hitam,57500,398000000,Fatmawati,2022-10-14
10508870,2021,Mitsubishi,Xpander,CROSS,1500,Automatic,Putih,10268,275100000,Pusat Kota Tangerang,2022-10-14
10508876,2018,Ayla,Ayla,R,1200,Automatic,Orange,100000,112000000,Cipayung,2022-10-14
10508497,2015,Jaguar,XF,Premium Luxury,2000,Automatic,Marun,27500,495000000,Fatmawati,2022-10-14
10508604,2021,Suzuki,Jimny,,1500,Automatic,Hijau,2500,495000000,Fatmawati,2022-10-14
10508241,2016,Toyota,Fortuner,VRZ,2400,Automatic,Hitam,57500,388000000,Fatmawati,2022-10-14
10508899,2015,Mobilio,Mobilio,RS,1500,Automatic,Merah,109000,150000000,Cipayung,2022-10-14
10508708,2020,Honda,HR-V,E Special Edition,1500,Automatic,Hitam,47500,302000000,Fatmawati,2022-10-14
10508884,2016,Nissan,X-Trail,,2000,Automatic,Putih,77500,246000000,Pluit,2022-10-14
10508891,2013,Pajero,Pajero Sport,Dakar,2500,Automatic,Abu-abu,135000,285000000,Pamulang,2022-10-14
10023766,2019,Nissan,Livina,VL,1500,Automatic,Hitam,47500,226000000,Cempaka Putih,2022-10-14
10508920,2013,Jazz,Jazz,RS,1500,Automatic,Hitam,87000,160000000,Pamulang,2022-10-14
10496362,2019,Mazda,3,SKYACTIV-G,2000,Automatic,Merah,17500,430000000,Kelapa Gading,2022-10-14
10508907,2012,Nissan,Livina X-Gear,X-Gear,1500,Automatic,Silver,114202,68900000,Cideng,2022-10-14
10508919,2017,Ignis,Ignis,GX,1200,Manual,Merah,107000,112000000,Cipayung,2022-10-14
10508922,2018,Toyota,Fortuner,TRD,2400,Automatic,Coklat,62500,443100000,Mangga Dua,2022-10-14
10508926,2017,Toyota,Calya,G,1200,Automatic,Merah,82500,132000000,Jagakarsa,2022-10-14
10508941,2019,Mazda,CX-5,Elite,2500,Automatic,Putih,27500,461000000,Jati Asih,2022-10-14
10508933,2015,Toyota,Corolla Altis,V,1800,Automatic,Hitam,67500,225000000,Cinere,2022-10-14
10508900,2019,Toyota,Rush,TRD Sportivo,1500,Automatic,Coklat,62500,211000000,Cibubur,2022-10-14
10508949,2015,Serena,Serena,Highway Star,2000,Automatic,Hitam,100000,210000000,Pamulang,2022-10-14
10508964,2018,BMW,320i,Sport,2000,Automatic,Putih,72500,527000000,Fatmawati,2022-10-14
9841069,2020,Toyota,Rush,TRD Sportivo,1500,Automatic,Silver,17500,252000000,Jatinegara,2022-10-14
10427398,2010,Honda,CR-V,2.4 i-VTEC,2400,Automatic,Abu-abu,102000,138000000,Mangga Dua,2022-10-14
10479438,2020,Toyota,Rush,G,1500,Manual,Hitam,12500,231000000,Cipinang,2022-10-14
10508938,2018,Kijang,Kijang Innova,V,2400,Automatic,Hitam,34000,370000000,Klender,2022-10-14
10508954,2019,Suzuki,Ertiga,GL,1500,Automatic,Putih,57500,217800000,Pluit,2022-10-14
10508983,2016,HRV,HR-V,Prestige,1800,Automatic,Hitam,86000,245000000,Narogong,2022-10-14
10503347,2016,Honda,BR-V,E Prestige,1500,Automatic,Hitam,72500,170000000,Kebon Jeruk,2022-10-14
10508970,2021,Toyota,Raize,GR Sport TSS,1000,Automatic,Putih,13083,243000000,Medan Satria,2022-10-14
10508858,2018,Avanza,Avanza,G,1400,Automatic,Silver,152000,155000000,Cipayung,2022-10-14
9980508,2000,Grand,Grand Cherokee,Limited,4800,Automatic,Hijau,88000,117000000,Kebayoran Baru,2022-10-14
10508966,2011,Accord,Accord,VTi-L,2400,Automatic,Hitam,100000,165000000,Kemayoran,2022-10-14
10508693,2013,Ertiga,Ertiga,GX,1400,Automatic,Putih,108000,130000000,Gading Serpong,2022-10-14
10458408,2011,Mercedes-Benz,C200,CGI,1800,Automatic,Hitam,34000,240000000,Serpong Summarecon,2022-10-14
10054182,2019,Daihatsu,Ayla,R,1200,Manual,Orange,42500,120000000,Pengangsaan,2022-10-14
10474731,2013,Toyota,Camry,V,2500,Automatic,Hitam,135000,215000000,Serpong Summarecon,2022-10-14
10222002,2001,ML,ML320,,3200,Automatic,Silver,150000,117000000,Kebayoran Baru,2022-10-14
10508703,2017,Honda,Mobilio,RS,1500,Automatic,Hitam,62500,197000000,Cilandak,2022-10-14
10223868,1997,E230,E230,W210 2.3 Automatic,2300,Automatic,Hitam,175000,87000000,Bintaro,2022-10-14
9412241,1990,Jeep,280GE,W461 2.8L,2800,Manual,Kuning,100000,677000000,Kebayoran Baru,2022-10-14
