listing_id,year,make,model,variant,displacement,transmission,color,mileage,price,seller_type,province,city,area,seller_name,fuel_type,carsome,last_updated,fetch_time,url
10616797,2020,BMW,M2,Competition,2979,Automatic,Hitam,2500,1775000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Fatmawati,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/bmw-m2-competition-dki-jakarta-fatmawati/10616797
9803143,2019,Toyota,Yaris,TRD Sportivo,1496,Automatic,Hitam,37500,230000000,Dealer,DKI Jakarta,Jakarta Selatan,Buncit,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-dki-jakarta-buncit/9803143?carsome=true
10616778,2018,Toyota,Yaris,G,1496,Automatic,Merah,57500,192000000,Sales Agent,Banten,Tangerang,Alam Sutera,Khaidir Hasan,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/toyota-yaris-g-banten-alam-sutera/10616778
10616808,2014,Land,Range Rover Evoque,Dynamic Si4,1999,Automatic,Abu-abu,62500,595000000,Sales Agent,DKI Jakarta,Jakarta Barat,Penjaringan,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-penjaringan/10616808
10331317,2011,BMW,X1,sDrive18i,1995,Automatic,Coklat,95000,199000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-jawa-barat-pondok-gede/10331317
9841237,2018,Mitsubishi,Xpander,SPORT,1499,Automatic,Hitam,82500,206000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/mitsubishi-xpander-sport-dki-jakarta-pondok-indah/9841237?carsome=true
9834379,2018,Suzuki,Baleno,GL,1373,Automatic,Merah,22500,181000000,Dealer,DKI Jakarta,Jakarta Timur,Pondok Kelapa,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/suzuki-baleno-gl-dki-jakarta-pondok-kelapa/9834379?carsome=true
10616818,2022,Honda,CR-V,Prestige Prestige VTEC,1498,Automatic,Hitam,7500,613100000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,Lucas - PV - Raymond,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/honda-cr-v-prestige-prestige-vtec-dki-jakarta-pluit/10616818
9855905,2010,BMW,X5,,2996,Automatic,Hitam,90000,269000000,Dealer,Banten,Tangerang,Pusat Kota Tangerang,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/bmw-x5-banten-pusat-kota-tangerang/9855905
10616823,2017,Honda,Jazz,RS,1497,Automatic,Hitam,72500,215000000,Sales Agent,Banten,Tangerang,Gondrong,Antoding .,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/honda-jazz-rs-banten-gondrong/10616823
10616827,2014,Honda,CR-V,2.4 Prestige,2354,Automatic,Putih,97500,238000000,Sales Agent,Banten,Tangerang,Alam Sutera,Fajar riansyah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/honda-cr-v-2-4-prestige-banten-alam-sutera/10616827
9834410,2021,Mitsubishi,Xpander,CROSS,1499,Automatic,Putih,22500,276000000,Dealer,DKI Jakarta,Jakarta Timur,Kampung Rambutan,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/mitsubishi-xpander-cross-dki-jakarta-kampung-rambutan/9834410?carsome=true
10479438,2020,Toyota,Rush,G,1496,Manual,Hitam,12500,217000000,Dealer,DKI Jakarta,Jakarta Timur,Cipinang,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:19,https://www.mobil123.com/dijual/toyota-rush-g-dki-jakarta-cipinang/10479438?carsome=true
10587407,2016,Toyota,Yaris,G,1497,Automatic,Hitam,20000,174000000,Dealer,Banten,Tangerang,Tangerang,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-yaris-g-banten-tangerang/10587407
10587389,2016,Toyota,Yaris,G,1497,Automatic,Hitam,20000,174000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-yaris-g-jawa-barat-pondok-gede/10587389
10616826,2021,Toyota,Yaris,GR-Four,1618,Manual,Putih,2500,1075000000,Sales Agent,DKI Jakarta,Jakarta Selatan,SCBD,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-yaris-gr-four-dki-jakarta-scbd/10616826
10615382,2017,Lexus,RX200t,F Sport,1998,Automatic,Hitam,52500,918000000,Dealer,DKI Jakarta,Jakarta Selatan,Gandaria,Urban Motorsport,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/lexus-rx200t-f-sport-dki-jakarta-gandaria/10615382
9763640,2018,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Abu-abu,72500,215000000,Dealer,Jawa Barat,Bekasi,Bekasi Timur,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/mitsubishi-xpander-ultimate-jawa-barat-bekasi-timur/9763640?carsome=true
10616802,2016,Honda,Mobilio,RS,1496,Manual,Abu-abu,92500,160000000,Sales Agent,DKI Jakarta,Jakarta Barat,Duri Kepa,Antoding .,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/honda-mobilio-rs-dki-jakarta-duri-kepa/10616802
10616857,2014,Nissan,X-Trail,,1997,Automatic,Orange,77500,203000000,Sales Agent,Jawa Barat,Bekasi,Bekasi Barat,Fajar riansyah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/nissan-x-trail-jawa-barat-bekasi-barat/10616857
10506151,2014,Toyota,Fortuner,G,2494,Automatic,Hitam,137500,284600000,Dealer,DKI Jakarta,Jakarta Selatan,Gandaria,CARSOME INDONESIA,Solar,true,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-fortuner-g-dki-jakarta-gandaria/10506151?carsome=true
9763685,2017,Toyota,Yaris,G,1496,Automatic,Merah,87500,166000000,Dealer,DKI Jakarta,Jakarta Utara,Sunter,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-yaris-g-dki-jakarta-sunter/9763685?carsome=true
9850071,2016,Mazda,2,R,1496,Automatic,Hitam,77500,184000000,Dealer,DKI Jakarta,Jakarta Selatan,Cilandak,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/mazda-2-r-dki-jakarta-cilandak/9850071?carsome=true
10616861,2018,Toyota,86,TRD,1998,Automatic,Merah,7500,675000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Radio Dalam,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-86-trd-dki-jakarta-radio-dalam/10616861
10616870,2022,Toyota,Land Cruiser,GR-S 70th Anniversary,3346,Automatic,Hitam,2500,3750000000,Sales Agent,DKI Jakarta,Jakarta Utara,Pademangan,brn auto,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-land-cruiser-gr-s-70th-anniversary-dki-jakarta-pademangan/10616870
10511519,2010,Honda,Civic,,1799,Automatic,Abu-abu,147500,129000000,Dealer,DKI Jakarta,Jakarta Selatan,Cilandak,ICHON USEDCAR,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/honda-civic-dki-jakarta-cilandak/10511519
10616876,2017,Toyota,Camry,V,2494,Automatic,Putih,82500,343000000,Sales Agent,Jawa Barat,Bekasi,Boulevard Hijau,Agus Purwanto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/toyota-camry-v-jawa-barat-boulevard-hijau/10616876
10616879,2015,spesial,Jazz,RS,1497,Automatic,Hitam,53000,194000000,Dealer,DKI Jakarta,Jakarta Barat,Joglo,Garage 88,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:20,https://www.mobil123.com/dijual/honda-jazz-rs-dki-jakarta-joglo/10616879
10124598,2016,Toyota,Alphard,G,2494,Automatic,Hitam,47500,845000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,AUTO HIGH,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/toyota-alphard-g-dki-jakarta-pondok-indah/10124598
9793363,2019,Mitsubishi,Xpander,ULTIMATE,1499,Automatic,Silver,52500,223000000,Dealer,DKI Jakarta,Jakarta Pusat,Kemayoran,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/mitsubishi-xpander-ultimate-dki-jakarta-kemayoran/9793363?carsome=true
9434268,2019,Toyota,Kijang Innova,G,1998,Automatic,Hitam,77500,296000000,Dealer,DKI Jakarta,Jakarta Utara,Kelapa Gading,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/toyota-kijang-innova-g-dki-jakarta-kelapa-gading/9434268?carsome=true
8617170,2021,BMW,X1,sDrive18i xLine,1499,Automatic,Putih,12500,810000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,AUTO HIGH,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-pondok-indah/8617170
10616903,2012,Mazda,CX-5,Sport,1998,Automatic,Putih,142500,175000000,Dealer,DKI Jakarta,Jakarta Selatan,Bintaro,Allison Automobile MOBILBAGUS.ID,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/mazda-cx-5-sport-dki-jakarta-bintaro/10616903
10616889,2022,Toyota,Fortuner,GR Sport,2755,Automatic,Putih,4000,585000000,Dealer,DKI Jakarta,Jakarta Utara,Kelapa Gading,Vieta Motor 2,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/toyota-fortuner-gr-sport-dki-jakarta-kelapa-gading/10616889
10616905,2011,Volkswagen,Golf,GTi,1984,Automatic,Putih,37500,373000000,Dealer,DKI Jakarta,Jakarta Selatan,Gandaria,Urban Motorsport,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-gandaria/10616905
9803186,2020,BMW,520i,,1998,Automatic,Abu-abu,27500,924000000,Dealer,DKI Jakarta,Jakarta Selatan,Bintaro,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/bmw-520i-dki-jakarta-bintaro/9803186?carsome=true
10616924,2020,5JT!!!!,Calya,G,1197,Manual,Hitam,1962,138000000,Sales Agent,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kristian wijaya,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/toyota-calya-g-dki-jakarta-kelapa-gading/10616924
10496887,2014,Honda,Mobilio,RS,1496,Automatic,Putih,92500,150000000,Dealer,DKI Jakarta,Jakarta Timur,Pondok Kopi,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:21,https://www.mobil123.com/dijual/honda-mobilio-rs-dki-jakarta-pondok-kopi/10496887?carsome=true
9762595,2020,Suzuki,XL7,BETA,1462,Automatic,Abu-abu,47500,208000000,Dealer,DKI Jakarta,Jakarta Barat,Duri Kepa,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/suzuki-xl7-beta-dki-jakarta-duri-kepa/9762595?carsome=true
10616949,2021,Honda,HR-V,E Special Edition,1497,Automatic,Hitam,7500,310000000,Sales Agent,DKI Jakarta,Jakarta Utara,Pademangan,brn auto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/honda-hr-v-e-special-edition-dki-jakarta-pademangan/10616949
10616933,2020,5JT,Calya,G,1197,Manual,Hitam,1962,138000000,Sales Agent,DKI Jakarta,Jakarta Barat,Pos Pengumben,Kristian wijaya,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/toyota-calya-g-dki-jakarta-pos-pengumben/10616933
10616957,2017,Honda,Jazz,RS,1497,Automatic,Hitam,72500,215000000,Sales Agent,DKI Jakarta,Jakarta Barat,Joglo,Antoding .,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/honda-jazz-rs-dki-jakarta-joglo/10616957
10338705,2018,Mazda,CX-9,SKYACTIV-G,2488,Automatic,Hitam,52500,586000000,Dealer,DKI Jakarta,Jakarta Selatan,Gandaria,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/mazda-cx-9-skyactiv-g-dki-jakarta-gandaria/10338705?carsome=true
9688079,2018,Toyota,Kijang Innova,V,2393,Automatic,Coklat,67500,361000000,Dealer,DKI Jakarta,Jakarta Barat,Duri Intan,CARSOME INDONESIA,Solar,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/toyota-kijang-innova-v-dki-jakarta-duri-intan/9688079?carsome=true
10616928,2017,Toyota,Sienta,V,1497,Manual,Putih,57500,173000000,Sales Agent,Banten,Tangerang,BSD City,Khaidir Hasan,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/toyota-sienta-v-banten-bsd-city/10616928
10262689,2010,Nissan,Murano,,2488,Automatic,Silver,110000,184000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/nissan-murano-jawa-barat-pondok-gede/10262689
10617090,2018,Toyota,Avanza,G,1329,Manual,Abu-abu,22500,168000000,Sales Agent,Jawa Barat,Depok,Tugu,Adnan Nyayur,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/toyota-avanza-g-jawa-barat-tugu/10617090
10542051,2016,Honda,Mobilio,E,1496,Automatic,Hitam,77500,150000000,Dealer,Jawa Barat,Depok,Cimanggis,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/honda-mobilio-e-jawa-barat-cimanggis/10542051?carsome=true
10617078,2019,Mazda,2,GT,1496,Automatic,Abu-abu,37500,279000000,Sales Agent,DKI Jakarta,Jakarta Utara,Muara Karang,Deni aprianto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-muara-karang/10617078
10338945,2018,Toyota,Avanza,G,1329,Automatic,Putih,92500,160000000,Dealer,Jawa Barat,Bekasi,Kranji,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/toyota-avanza-g-jawa-barat-kranji/10338945?carsome=true
9618351,2019,Honda,BR-V,E Prestige,1497,Automatic,Hitam,77500,211000000,Dealer,DKI Jakarta,Jakarta Utara,Pluit,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/honda-br-v-e-prestige-dki-jakarta-pluit/9618351?carsome=true
9803230,2016,Toyota,Yaris,G,1497,Automatic,Merah,67500,163000000,Dealer,DKI Jakarta,Jakarta Timur,Taman  modern,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/toyota-yaris-g-dki-jakarta-taman-modern/9803230?carsome=true
10613890,2014,Mitsubishi,Outlander Sport,PX,1998,Automatic,Hitam,87500,170000000,Dealer,DKI Jakarta,Jakarta Selatan,Ampera,Garnet Auto,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:22,https://www.mobil123.com/dijual/mitsubishi-outlander-sport-px-dki-jakarta-ampera/10613890
10535369,2007,Mazda,CX-7,,2261,Automatic,Putih,147500,124000000,Dealer,Banten,Tangerang,Tangerang Kota,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/mazda-cx-7-banten-tangerang-kota/10535369
10479727,2015,Mazda,2,R,1496,Automatic,Merah,82500,179000000,Dealer,DKI Jakarta,Jakarta Barat,Puri Indah,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/mazda-2-r-dki-jakarta-puri-indah/10479727?carsome=true
10535376,2007,Mazda,CX-7,,2261,Automatic,Putih,147500,124000000,Dealer,Jawa Barat,Bekasi,Bekasi,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/mazda-cx-7-jawa-barat-bekasi/10535376
10616741,2017,Honda,Jazz,RS,1497,Automatic,Hitam,72500,215000000,Sales Agent,Banten,Tangerang,Cikokol,Antoding .,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/honda-jazz-rs-banten-cikokol/10616741
10616736,2019,Toyota,Calya,G,1197,Manual,Hitam,22500,142000000,Sales Agent,Banten,Tangerang,Alam Sutera,Antoding .,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/toyota-calya-g-banten-alam-sutera/10616736
10617077,2021,Suzuki,XL7,ZETA,1462,Automatic,Abu-abu,7000,208000000,Dealer,DKI Jakarta,Jakarta Utara,Mangga Dua,Wtc mangga dua Lantai 11 B 18,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/suzuki-xl7-zeta-dki-jakarta-mangga-dua/10617077
9599043,2018,Honda,Mobilio,RS,1496,Automatic,Abu-abu,72500,185000000,Dealer,DKI Jakarta,Jakarta Barat,Palmerah,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/honda-mobilio-rs-dki-jakarta-palmerah/9599043?carsome=true
9567265,2015,Daihatsu,Ayla,X,998,Manual,Putih,87500,92000000,Dealer,Jawa Barat,Bekasi,Bintara Jaya,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bintara-jaya/9567265?carsome=true
10616751,2018,Honda,Mobilio,E,1496,Automatic,Hitam,52500,175000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Lenteng Agung,Zul abdillah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-lenteng-agung/10616751
10596983,2022,Toyota,Veloz,Q TSS,1496,Automatic,Putih,12000,275000000,Sales Agent,DKI Jakarta,Jakarta Utara,Mangga Dua,Sam auto car,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/toyota-veloz-q-tss-dki-jakarta-mangga-dua/10596983
10616745,2016,Toyota,Agya,G,998,Automatic,Merah,22500,113000000,Sales Agent,Jawa Barat,Bekasi,Duta Bintaro,Citra amelia,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-duta-bintaro/10616745
10396447,2009,Lexus,LS460L,,4608,Automatic,Hitam,80000,319000000,Dealer,Banten,Tangerang,Pusat Kota Tangerang,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/lexus-ls460l-banten-pusat-kota-tangerang/10396447
9611770,2019,Toyota,Yaris,TRD Sportivo,1496,Manual,Hitam,2500,220000000,Dealer,Jawa Barat,Bogor,Bogor Barat,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:23,https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-jawa-barat-bogor-barat/9611770?carsome=true
10616746,2018,Honda,Mobilio,E,1496,Automatic,Hitam,52500,175000000,Sales Agent,DKI Jakarta,Jakarta Selatan,Pondok Indah,Zul abdillah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/honda-mobilio-e-dki-jakarta-pondok-indah/10616746
10345961,2021,Mitsubishi,Xpander,CROSS Black Edition Rockford Fosgate,1499,Automatic,Putih,15000,263000000,Dealer,DKI Jakarta,Jakarta Barat,Taman Ratu,JAT auto cars,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/mitsubishi-xpander-cross-black-edition-rockford-fosgate-dki-jakarta-taman-ratu/10345961
10593924,2005,Toyota,Kijang Innova,V,1998,Manual,Hitam,130000,122000000,Dealer,DKI Jakarta,Jakarta Barat,Tambora,JAT auto cars,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/toyota-kijang-innova-v-dki-jakarta-tambora/10593924
10616752,2020,BMW,M2,Competition,2979,Automatic,Hitam,2500,1775000000,Sales Agent,DKI Jakarta,Jakarta Utara,Kelapa Gading Barat,Auto Fame,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/bmw-m2-competition-dki-jakarta-kelapa-gading-barat/10616752
9392383,2017,Nissan,X-Trail,,1997,Automatic,Orange,57500,244000000,Dealer,Jawa Barat,Depok,Tugu,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/nissan-x-trail-jawa-barat-tugu/9392383?carsome=true
10394574,2009,Lexus,LS460L,,4608,Automatic,Hitam,82500,319000000,Dealer,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/lexus-ls460l-dki-jakarta-kebayoran-baru/10394574
8320157,2012,BMW,730Li,,2996,Automatic,Hitam,52500,495000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,AUTO HIGH,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/bmw-730li-dki-jakarta-pondok-indah/8320157
10133369,2012,Toyota,Alphard,X X,2362,Automatic,Hitam,117500,280000000,Dealer,DKI Jakarta,Jakarta Selatan,Bintaro,Garasi Bloko,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/toyota-alphard-x-x-dki-jakarta-bintaro/10133369
9892584,2014,Jeep,Wrangler,Sport CRD Unlimited,2766,Automatic,Hitam,42500,1050000000,Dealer,DKI Jakarta,Jakarta Utara,Sunter,ARSHA Auto,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/jeep-wrangler-sport-crd-unlimited-dki-jakarta-sunter/9892584
9913376,2012,Nissan,Serena,Highway Star Autech,1998,Automatic,Hitam,90000,120000000,Dealer,DKI Jakarta,Jakarta Barat,Tambora,JAT auto cars,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/nissan-serena-highway-star-autech-dki-jakarta-tambora/9913376
10445613,2019,Mercedes-Benz,GLC200,AMG Night Edition,1991,Automatic,Putih,32500,950000000,Dealer,DKI Jakarta,Jakarta Selatan,Pondok Indah,AUTO HIGH,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/mercedes-benz-glc200-amg-night-edition-dki-jakarta-pondok-indah/10445613
9793209,2018,Suzuki,Baleno,GL,1373,Manual,Biru,47500,160000000,Dealer,Jawa Barat,Bekasi,Cikunir,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/suzuki-baleno-gl-jawa-barat-cikunir/9793209?carsome=true
10414368,2017,Toyota,Kijang Innova,V,2393,Automatic,Hitam,90000,320000000,Dealer,DKI Jakarta,Jakarta Barat,Tambora,JAT auto cars,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/toyota-kijang-innova-v-dki-jakarta-tambora/10414368
9510503,2020,Honda,Brio,Satya E,1199,Manual,Hitam,22500,148000000,Dealer,Jawa Barat,Bekasi,Bolevar Hijau,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-barat-bolevar-hijau/9510503?carsome=true
10517175,2015,Toyota,Fortuner,G TRD,2494,Automatic,Putih,60000,320000000,Dealer,DKI Jakarta,Jakarta Selatan,Bintaro,JAT auto cars,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:24,https://www.mobil123.com/dijual/toyota-fortuner-g-trd-dki-jakarta-bintaro/10517175
10601744,2015,Nissan,X-Trail,,1997,Automatic,Hitam,98000,215000000,Private,Jawa Barat,Depok,Sawangan,Roikhan Falah,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:25,https://www.mobil123.com/dijual/nissan-x-trail-jawa-barat-sawangan/10601744
10527511,2019,Toyota,Voxy,,1987,Automatic,Hitam,62500,399000000,Private,DKI Jakarta,Jakarta Barat,Jelambar,Rudy Xu,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:25,https://www.mobil123.com/dijual/toyota-voxy-dki-jakarta-jelambar/10527511
10358902,2011,Mitsubishi,Pajero Sport,Dakar,2477,Automatic,Hitam,85000,247000000,Dealer,DKI Jakarta,Jakarta Barat,Tambora,JAT auto cars,Solar,false,2022-10-27 00:00:00,2022-10-27 15:36:25,https://www.mobil123.com/dijual/mitsubishi-pajero-sport-dakar-dki-jakarta-tambora/10358902
10531508,2017,Toyota,Alphard,G,2494,Automatic,Hitam,67500,835000000,Dealer,DKI Jakarta,Jakarta Selatan,Cilandak,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:25,https://www.mobil123.com/dijual/toyota-alphard-g-dki-jakarta-cilandak/10531508?carsome=true
9726780,2013,Honda,Accord,VTi-L,2354,Automatic,Abu-abu,97500,223000000,Dealer,DKI Jakarta,Jakarta Selatan,Cilandak,CARSOME INDONESIA,Pertamax,true,2022-10-27 00:00:00,2022-10-27 15:36:25,https://www.mobil123.com/dijual/honda-accord-vti-l-dki-jakarta-cilandak/9726780?carsome=true
10396563,2005,Nissan,Terrano,Spirit S3,2389,Manual,Hitam,220000,69000000,Dealer,Jawa Barat,Bekasi,Pondok Gede,Handy Autos,Pertamax,false,2022-10-27 00:00:00,2022-10-27 15:36:25,https://www.mobil123.com/dijual/nissan-terrano-spirit-s3-jawa-barat-pondok-gede/10396563
